6;12030301;'Αγιος Ανδρέας,ο
6;12030302;'Αγιος Γεώργιος,ο (Δ.Δ.Αγίου Ανδρέου)
6;12030303;Αρκαδικό Χωριό,το
6;12030304;Παραλία Αγίου Ανδρέου,η
5;12030400;Τ.Δ.Αγίου Γεωργίου
6;12030401;'Αγιος Γεώργιος,ο (Δ.Δ.Αγίου Γεωργίου)
6;12030402;Αετοχώριον,το
6;12030403;Βάθηα,τα
6;12030404;Μελίσσιον,το
5;12030500;Τ.Δ.Αγίου Πέτρου
6;12030501;'Αγιος Πέτρος,ο
6;12030502;Μονή Μαλεβής,η
6;12030503;Ξηροκάμπι,το
5;12030600;Τ.Δ.Βερβένων
6;12030601;Βέρβενα,τα
6;12030602;Κάτω Βέρβενα,τα (τ.Τημένιον,το)
5;12030700;Τ.Δ.Δολιανών
6;12030701;'Ανω Δολιανά,τα
6;12030702;Δραγούμι,το
6;12030703;Καμινάριον,το
6;12030704;Κάτω Δολιανά,τα
6;12030705;Κούβλης,ο
6;12030706;Προσήλια,τα
6;12030707;Ρουναίικα,τα
5;12030800;Τ.Δ.Ελάτου
6;12030801;Έλατος,ο
5;12030900;Τ.Δ.Καράτουλα Κυνουρίας
6;12030901;Καράτουλας,ο
5;12031000;Τ.Δ.Καστανίτσης
6;12031001;Καστανίτσα,η
5;12031100;Τ.Δ.Καστρίου
6;12031101;Καστρίον,το
5;12031200;Τ.Δ.Κορακοβουνίου
6;12031201;Κορακοβούνιον,το
6;12031202;Νεοχώριον,το
6;12031203;Ορεινόν Κορακοβούνιον,το
5;12031300;Τ.Δ.Κουτρούφων
6;12031301;Κούτρουφα,τα
5;12031400;Τ.Δ.Μελιγούς
6;12031401;Ορεινή Μελιγού,η
6;12031402;Αγία Αναστασία,η
6;12031403;Πόρτες,οι
6;12031404;Χειμερινή Μελιγού,η
5;12031500;Τ.Δ.Μεσορράχης
6;12031501;Μεσορράχη,η
5;12031600;Τ.Δ.Νέας Χώρας
6;12031601;Νέα Χώρα,η
5;12031700;Τ.Δ.Ξηροπηγάδου
6;12031701;Ξηροπήγαδον,το
6;12031702;Μεταμόρφωση,η
6;12031703;Πλάκα,η
5;12031800;Τ.Δ.Παραλίου 'Αστρους
6;12031801;Παράλιον 'Αστρος,το
5;12031900;Τ.Δ.Περδικόβρυσης
6;12031901;Περδικόβρυση,η
6;12031902;Μονή Προδρόμου,η
5;12032000;Τ.Δ.Πλατάνας
6;12032001;Πλατάνα,η
6;12032002;Λουλούδια,τα
5;12032100;Τ.Δ.Πλατάνου
6;12032101;Πλάτανος,ο
5;12032200;Τ.Δ.Πραστού
6;12032201;Πραστός,ο
6;12032202;'Αγιος Παντελεήμων,ο
6;12032203;Μονή Εορτακουστής,η
5;12032300;Τ.Δ.Σιταίνης
6;12032301;Σίταινα,η
5;12032400;Τ.Δ.Στόλου
6;12032401;Στόλος,ο
6;12032402;Φούντωμα,το
5;12032500;Τ.Δ.Χαράδρου
6;12032501;Χάραδρος,ο
6;12032502;'Αγιοι Ασώματοι,οι
5;12032600;Τ.Δ.Ωριάς ή Ωργιάς
6;12032601;Ωριά ή Ωργιά,η
4;12040000;ΔΗΜΟΣ ΒΥΤΙΝΑΣ
5;12040100;Τ.Δ.Βυτίνης
6;12040101;Βυτίνα,η
6;12040102;Μονή Παναγίας Κερνίτσης,η
5;12040200;Τ.Δ.Ελάτης
6;12040201;Ελάτη,η
5;12040300;Τ.Δ.Καμενίτσης
6;12040301;Καμενίτσα,η
6;12040302;Καρβούνιον,το
5;12040400;Τ.Δ.Λάστης
6;12040401;Λάστα,η
6;12040402;Αγριδάκιον,το
5;12040500;Τ.Δ.Μαγουλιάνων
6;12040501;Μαγούλιανα,τα
6;12040502;Παν,ο
5;12040600;Τ.Δ.Νυμφασίας
6;12040601;Νυμφασία,η
5;12040700;Τ.Δ.Πυργακίου
6;12040701;Πυργάκιον,το
6;12040702;Μεθύδριον,το
6;12040703;Μονή Αγίων Θεοδώρων,η
4;12050000;ΔΗΜΟΣ ΓΟΡΤΥΝΟΣ
5;12050100;Τ.Δ.Καριταίνης
6;12050101;Καρίταινα,η
6;12050102;Καλυβάκια,τα
6;12050103;Καρβουνάρης,ο
5;12050200;Τ.Δ.Ατσιχόλου
6;12050201;Ατσίχολος,ο
5;12050300;Τ.Δ.Ζώνης
6;12050301;Ζώνη,η
5;12050400;Τ.Δ.Κατσίμπαλη
6;12050401;Κατσίμπαλης,ο
5;12050500;Τ.Δ.Κουρουνιού
6;12050501;Κουρουνιός,ο
5;12050600;Τ.Δ.Κυπαρισσίων
6;12050601;Κυπαρίσσια,τα
5;12050700;Τ.Δ.Κωτιλίου
6;12050701;Κωτίλιον,το
6;12050702;Παλάτος,ο
6;12050703;Στρογγυλόν,το
5;12050800;Τ.Δ.Μάραθα
6;12050801;Βλαχορράπτης,ο
5;12050900;Τ.Δ.Μαυριών
6;12050901;Μαυριά,τα
5;12051000;Τ.Δ.Σαρακινίου
6;12051001;Σαρακίνιον,το
6;12051002;Κρυόνερον,το
6;12051003;Παλαιόκαστρον,το
4;12060000;ΔΗΜΟΣ ΔΗΜΗΤΣΑΝΗΣ
5;12060100;Τ.Δ.Δημητσάνης (Δημητσάνας)
6;12060101;Δημητσάνα,η
6;12060102;Καρκαλού,η
6;12060103;Μονή Αιμυαλών ή Φιλοσόφου,η
6;12060104;Παλαιοχώριον,το
5;12060200;Τ.Δ.Ζατούνης
6;12060201;Ζάτουνα,η
6;12060202;Βλόγγος,ο
6;12060203;Μάρκος,ο
5;12060300;Τ.Δ.Ζιγοβιστίου
6;12060301;Ζιγοβίστιον,το
5;12060400;Τ.Δ.Μελισσοπέτρας
6;12060401;Μελισσοπέτρα,η
5;12060500;Τ.Δ.Παναγίας
6;12060501;Παναγία,η
5;12060600;Τ.Δ.Ράδου
6;12060601;Ράδος,ο
5;12060700;Τ.Δ.Ριζοσπηλιάς
6;12060701;Ριζοσπηλιά,η
6;12060702;Κάτω Ριζοσπηλιά,η (τ.Μικροχώριον,το)
4;12070000;ΔΗΜΟΣ ΗΡΑΙΑΣ
5;12070100;Τ.Δ.Παλούμπας
6;12070101;Παλούμπα,η
6;12070102;Παππαδάς,ο
6;12070103;Σαρλαίικα,τα
5;12070200;Τ.Δ.Αγίου Ιωάννου Αρχαίας Ηραίας (Αγίου Ιωάννου)
6;12070201;'Αγιος Ιωάννης Αρχαίας Ηραίας,ο ('Αγιος Ιωάννης,ο)
5;12070300;Τ.Δ.Αραχόβης
6;12070301;Αράχοβα,η
5;12070400;Τ.Δ.Κακουραίικων
6;12070401;Κακουραίικα,τα
5;12070500;Τ.Δ.Κοκκινορράχης (της πρώην κοινότητας Αετορράχης 121103)
6;12070501;Κοκκινορράχη,η
5;12070600;Τ.Δ.Κοκκορά
6;12070601;Κοκκοράς,ο
6;12070602;Μπαρδάκιον,το
5;12070700;Τ.Δ.Λιοδώρας
6;12070701;Λιοδώρα,η
5;12070800;Τ.Δ.Λουτρών Ηραίας
6;12070801;Ιαματικαί Πηγαί,αι
6;12070802;Αγιονέριον,το
6;12070803;Λιθαρός,ο
6;12070804;Λουτρά,τα
6;12070805;Λώτης,ο
6;12070806;Παρνασσός,ο
5;12070900;Τ.Δ.Λυκούρεση
6;12070901;Λυκούρεσης,ο
5;12071000;Τ.Δ.Λυσσαρέας
6;12071001;Λυσσαρέα,η
5;12071100;Τ.Δ.Όχθιας (της πρώην κοινότητας Αετορράχης 121103)
6;12071101;Όχθια,τα
5;12071200;Τ.Δ.Πυρρή
6;12071201;Πυρρής,ο
5;12071300;Τ.Δ.Ράφτη (Ράπτη)
6;12071301;Ράφτης,ο (τ.Ράπτης,ο)
6;12071302;Αγάλω,η
5;12071400;Τ.Δ.Σαρακινίου Ηραίας
6;12071401;Σαρακίνιον,το
5;12071500;Τ.Δ.Σέρβου
6;12071501;Σέρβος,ο
6;12071502;Αράπηδες,οι
5;12071600;Τ.Δ.Χρυσοχωρίου
6;12071601;Χρυσοχώριον,το
5;12071700;Τ.Δ.Ψαρίου
6;12071701;Ψάριον,το
4;12080000;ΔΗΜΟΣ ΚΛΕΙΤΟΡΟΣ
5;12080100;Τ.Δ.Μυγδαλιάς
6;12080101;Μυγδαλιά,η
6;12080102;Παλαιόπυργος,ο
5;12080200;Τ.Δ.Αγριδίου
6;12080201;Αγρίδιον,το
5;12080300;Τ.Δ.Βαλτεσινίκου
6;12080301;Βαλτεσινίκον,το
6;12080302;Κουρουβέλιον,το
6;12080303;Ολομάδες,οι
5;12080400;Τ.Δ.Δρακοβουνίου
6;12080401;Δρακοβούνιον,το
5;12080500;Τ.Δ.Θεοκτίστου
6;12080501;Θεόκτιστον,το
5;12080600;Τ.Δ.Κερπινής
6;12080601;Κερπινή,η
6;12080602;'Ανω Καλύβια,τα
6;12080603;Κάτω Καλύβια,τα
5;12080700;Τ.Δ.Ξηροκαριταίνης
6;12080701;Ξηροκαρίταινα,η
5;12080800;Τ.Δ.Πουρναριάς
6;12080801;Πουρναριά,η
6;12080802;Μουριά,η
5;12080900;Τ.Δ.Πρασίνου
6;12080901;Πράσινον,το
6;12080902;Καλύβια Καρνέση,τα
4;12090000;ΔΗΜΟΣ ΚΟΝΤΟΒΑΖΑΙΝΗΣ
5;12090100;Τ.Δ.Κοντοβαζαίνης
6;12090101;Κοντοβάζαινα,η
5;12090200;Τ.Δ.Βάχλιας
6;12090201;Βάχλια,η
6;12090202;Πέρα Βάχλια,η
5;12090300;Τ.Δ.Βελημαχίου
6;12090301;Βελημάχιον,το
6;12090302;Απόσκια,η
6;12090303;Σούδελη,η
5;12090400;Τ.Δ.Βιδιακίου
6;12090401;Βιδιάκιον,το
5;12090500;Τ.Δ.Βούτση
6;12090501;Βούτσης,ο
5;12090600;Τ.Δ.Δήμητρας
6;12090601;Δήμητρα,η
6;12090602;Σταυρί, το
5;12090700;Τ.Δ.Καρδαριτσίου
6;12090701;Καρδαρίτσιον,το
5;12090800;Τ.Δ.Μοναστηρακίου
6;12090801;Μοναστηράκιον,το
6;12090802;Αρσιναία, η
6;12090803;Πελέκιον,το
5;12090900;Τ.Δ.Παραλογγών
6;12090901;Παραλογγοί,οι
6;12090902;'Αγιος Νικόλαος,ο
6;12090903;Πέτας,ο
4;12100000;ΔΗΜΟΣ ΚΟΡΥΘΙΟΥ
5;12100100;Τ.Δ.Στενού
6;12100101;Στενόν,το
5;12100200;Τ.Δ.Αγιωργιτίκων
6;12100201;Αγιωργίτικα,τα
5;12100300;Τ.Δ.Ελαιοχωρίου
6;12100301;Ελαιοχώριον,το
5;12100400;Τ.Δ.Ζευγολατείου
6;12100401;Ζευγολατείον,το
6;12100402;Παρόριον,το
5;12100500;Τ.Δ.Νεοχωρίου Μαντινείας
6;12100501;Νεοχώριον,το
6;12100502;Μονή Βαρσών,η
5;12100600;Τ.Δ.Παρθενίου
6;12100601;Παρθένιον,το
4;12110000;ΔΗΜΟΣ ΛΑΓΚΑΔΙΩΝ
5;12110100;Τ.Δ.Λαγκαδίων
6;12110101;Λαγκάδια,τα
6;12110102;'Αγιος Αθανάσιος,ο
6;12110103;'Αγιος Νικόλαος,ο
6;12110104;Καλονέριον,το
6;12110105;Ξεροβούνι,το
6;12110106;Πτεριά,η
5;12110200;Τ.Δ.Λευκοχωρίου
6;12110201;Λευκοχώριον,το
6;12110202;Τουθόα,η
6;12110203;Φούσκαρη,η
4;12120000;ΔΗΜΟΣ ΛΕΒΙΔΙΟΥ
5;12120100;Τ.Δ.Λεβιδίου
6;12120101;Λεβίδιον,το
5;12120200;Τ.Δ.Βλαχέρνης
6;12120201;Βλαχέρνα,η
5;12120300;Τ.Δ.Δάρα
6;12120301;Δάρας,ο
5;12120400;Τ.Δ.Κανδήλας
6;12120401;Κανδήλα,η
6;12120402;Διακόπιον,το
6;12120403;Μονή Κανδήλας,η
5;12120500;Τ.Δ.Καρδαρά
6;12120501;Καρδαράς,ο
5;12120600;Τ.Δ.Κώμης
6;12120601;Κώμη,η
5;12120700;Τ.Δ.Λίμνης
6;12120701;Λίμνη,η
5;12120800;Τ.Δ.Ορχομενού
6;12120801;Ορχομενός,ο
6;12120802;Ρούσσης,ο
5;12120900;Τ.Δ.Παλαιοπύργου
6;12120901;Παλαιόπυργος,ο
5;12121000;Τ.Δ.Παναγίτσας
6;12121001;Παναγίτσα,η
5;12121100;Τ.Δ.Χωτούσσης
6;12121101;Χωτούσσα,η
4;12130000;ΔΗΜΟΣ ΛΕΩΝΙΔΙΟΥ
5;12130100;Τ.Δ.Λεωνιδίου
6;12130101;Λεωνίδιον,το
6;12130102;Βοσκίνα,η
6;12130103;Μονή Καρυάς,η
5;12130200;Τ.Δ.Αγίου Βασιλείου Κυνουρίας
6;12130201;'Αγιος Βασίλειος,ο
5;12130300;Τ.Δ.Βλησιδιάς
6;12130301;Βλησιδιά,η
6;12130302;Φυλάτικα,τα
5;12130400;Τ.Δ.Κουνουπιάς
6;12130401;Κουνουπιά,η
6;12130402;Χούνη,η
5;12130500;Τ.Δ.Μαρίου
6;12130501;Μάριον,το
6;12130502;Βίγλα,η
5;12130600;Τ.Δ.Παλαιοχωρίου
6;12130601;Παλαιοχώριον,το
5;12130700;Τ.Δ.Πελετών
6;12130701;Πελετά,τα
6;12130702;Αμυγδαλέα,η
5;12130800;Τ.Δ.Πηγαδίου
6;12130801;Πηγάδιον,το
6;12130802;Λογγάριον,το
6;12130803;Φωκιανό,το
5;12130900;Τ.Δ.Πλατανακίου
6;12130901;Πλατανάκιον,το
5;12131000;Τ.Δ.Πουλίθρων
6;12131001;Πούλιθρα,τα
6;12131002;Πυργούδιον,το
5;12131100;Τ.Δ.Πραγματευτή
6;12131101;Πραγματευτής,ο
6;12131102;Λιβάδιον,το
6;12131103;Σαμπατική,η
5;12131200;Τ.Δ.Τσιταλίων
6;12131201;Τσιτάλια,τα
4;12140000;ΔΗΜΟΣ ΜΑΝΤΙΝΕΙΑΣ
5;12140100;Τ.Δ.Νεστάνης
6;12140101;Νεστάνη,η
6;12140102;Μηλέα,η
6;12140103;Μονή Γοργοεπηκόου,η
5;12140200;Τ.Δ.Αρτεμισίου
6;12140201;Αρτεμίσιον,το
5;12140300;Τ.Δ.Κάψα
6;12140301;Κάψας,ο
5;12140400;Τ.Δ.Λουκά
6;12140401;Λουκάς,ο
6;12140402;Μηλιά,η
5;12140500;Τ.Δ.Πικέρνη
6;12140501;Πικέρνης,ο
5;12140600;Τ.Δ.Σάγκα
6;12140601;Σάγκας,ο
5;12140700;Τ.Δ.Σιμιάδων
6;12140701;Σιμιάδες,οι
6;12140702;Νέος Καρδαράς,ο
4;12150000;ΔΗΜΟΣ ΜΕΓΑΛΟΠΟΛΗΣ
5;12150100;Τ.Δ.Μεγαλοπόλεως
6;12150101;Μεγαλόπολις,η
6;12150102;Ορέστειον,το
5;12150200;Τ.Δ.Ανθοχωρίου
6;12150201;Ανθοχώριον,το
5;12150300;Τ.Δ.'Ανω Καρυών
6;12150301;'Ανω Καρυαί,αι
5;12150400;Τ.Δ.Βάγγου
6;12150401;Βάγγος,ο
5;12150500;Τ.Δ.Βάστα
6;12150501;Βάστας,ο
5;12150600;Τ.Δ.Γεφύρας
6;12150601;Γέφυρα,η
5;12150700;Τ.Δ.Θωκνίας
6;12150701;Θωκνία,η
5;12150800;Τ.Δ.Ίσαρη
6;12150801;Ίσαρης,ο
6;12150802;Πετροβούνιον,το
6;12150803;Χρούσα,η
5;12150900;Τ.Δ.Ισώματος Καρυών
6;12150901;Ίσωμα Καρυών,το
5;12151000;Τ.Δ.Καράτουλα Μεγαπόλεως
6;12151001;Καράτουλας,ο
5;12151100;Τ.Δ.Καστανοχωρίου
6;12151101;Καστανοχώριον,το
5;12151200;Τ.Δ.Κάτω Καρυών (τ.Καρυών)
6;12151201;Κάτω Καρυές,οι (τ.Καρυαί,αι)
5;12151300;Τ.Δ.Λυκαίου
6;12151301;Λύκαιον,το
5;12151400;Τ.Δ.Λυκοσούρας
6;12151401;Λυκόσουρα,η
5;12151500;Τ.Δ.Λυκοχίων
6;12151501;Λυκόχια,τα
5;12151600;Τ.Δ.Μακρυσίου
6;12151601;Μακρύσιον,το
6;12151602;Κάτω Μακρύσι,το
5;12151700;Τ.Δ.Μαλλωτών
6;12151701;Μαλλωτά,τα
5;12151800;Τ.Δ.Μαραθούσσης
6;12151801;Μαραθούσσα,η
5;12151900;Τ.Δ.Νέας Εκκλησούλας
6;12151901;Νέα Εκκλησούλα,η
5;12152000;Τ.Δ.Νεοχωρίου Λυκοσούρας
6;12152001;Νεοχώριον,το
5;12152100;Τ.Δ.Παραδεισίων
6;12152101;Παραδείσια,τα
6;12152102;Φαναΐτη,η
5;12152200;Τ.Δ.Περιβολίων
6;12152201;Περιβόλια,τα
6;12152202;Βρυσούλαι,αι
5;12152300;Τ.Δ.Πλάκας
6;12152301;Πλάκα,η
5;12152400;Τ.Δ.Ραψομμάτη
6;12152401;Ραψομμάτης,ο
5;12152500;Τ.Δ.Σουλίου
6;12152501;Σούλιον,το
6;12152502;Δερβένιον,το
5;12152600;Τ.Δ.Σούλου
6;12152601;Σούλος,ο
5;12152700;Τ.Δ.Τριλόφου
6;12152701;Τρίλοφον,το
6;12152702;Παλαιομοίρι,το (τ.Κολώνη,η)
5;12152800;Τ.Δ.Τριποτάμου
6;12152801;Τριπόταμον,το
5;12152900;Τ.Δ.Χιράδων
6;12152901;Χιράδες,αι
5;12153000;Τ.Δ.Χράνων
6;12153001;Χράνοι,οι
5;12153100;Τ.Δ.Χωρέμη
6;12153101;Χωρέμης,ο
6;12153102;Απιδίτσα,η
4;12160000;ΔΗΜΟΣ ΣΚΙΡΙΤΙΔΑΣ
5;12160100;Τ.Δ.Βλαχοκερασέας
6;12160101;Βλαχοκερασέα,η
6;12160102;Λαγκάδα,η
5;12160200;Τ.Δ.Αγίας Βαρβάρας
6;12160201;Αγία Βαρβάρα,η
5;12160300;Τ.Δ.Αλεποχωρίου
6;12160301;Αλεποχώριον,το
5;12160400;Τ.Δ.Βουρβούρων
6;12160401;Βούρβουρα,τα
5;12160500;Τ.Δ.Κερασιάς
6;12160501;Κερασιά,η
5;12160600;Τ.Δ.Κολλινών
6;12160601;Κολλίναι,αι
6;12160602;Αχούρι,το
6;12160603;Βουτούχος,ο
5;12160700;Τ.Δ.Πηγαδακίων
6;12160701;Πηγαδάκια,τα
4;12170000;ΔΗΜΟΣ ΤΕΓΕΑΣ
5;12170100;Τ.Δ.Σταδίου
6;12170101;Στάδιον,το
6;12170102;'Αγιος Σώστης,ο
6;12170103;'Ακρα,η
5;12170200;Τ.Δ.Αλέας
6;12170201;Αλέα,η
5;12170300;Τ.Δ.Βουνού
6;12170301;Βουνόν,το
5;12170400;Τ.Δ.Γαρέας
6;12170401;Γαρέα,η
5;12170500;Τ.Δ.Επισκοπής
6;12170501;Επισκοπή,η
5;12170600;Τ.Δ.Καμαρίου
6;12170601;Καμάριον,το
5;12170700;Τ.Δ.Κανδάλου
6;12170701;Κάνδαλος,ο
5;12170800;Τ.Δ.Κερασίτσης
6;12170801;Κερασίτσα,η
5;12170900;Τ.Δ.Λιθοβουνίων
6;12170901;Λιθοβούνια,τα
5;12171000;Τ.Δ.Μαγούλας
6;12171001;Μαγούλα,η
6;12171002;Γιοκαραίικα,τα
5;12171100;Τ.Δ.Μανθυρέας
6;12171101;Μανθυρέα,η
5;12171200;Τ.Δ.Μαυρικίου
6;12171201;Μαυρίκιον,το
5;12171300;Τ.Δ.Ριζών
6;12171301;Ρίζαι,αι
5;12171400;Τ.Δ.Στρίγκου
6;12171401;Στρίγκος,ο
6;12171402;Δεμίριον,το
5;12171500;Τ.Δ.Τζίβα
6;12171501;Τζίβας,ο
5;12171600;Τ.Δ.Ψηλής Βρύσης
6;12171601;Ψηλή Βρύση,η
6;12171602;Μπουζαναίικα,τα
4;12180000;ΔΗΜΟΣ ΤΡΙΚΟΛΩΝΩΝ
5;12180100;Τ.Δ.Στεμνίτσης
6;12180101;Στεμνίτσα,η
6;12180102;Μονή Αγίου Ιωάννου Προδρόμου,η
5;12180200;Τ.Δ.Ελληνικού
6;12180201;Ελληνικόν,το
5;12180300;Τ.Δ.Παλαμαρίου
6;12180301;Παλαμάριον,το
6;12180302;Ψάριον,το
5;12180400;Τ.Δ.Παύλιας
6;12180401;Παύλια,η
5;12180500;Τ.Δ.Σύρνας
6;12180501;Σύρνα,η
6;12180502;'Ανω Καλύβια,τα
4;12190000;ΔΗΜΟΣ ΤΡΟΠΑΙΩΝ
5;12190100;Τ.Δ.Τροπαίων
6;12190101;Τρόπαια,τα
6;12190102;Μελιδόνιον,το
5;12190200;Τ.Δ.Αετορράχη
6;12190201;Αετορράχη,η
5;12190300;Τ.Δ.Βυζικίου
6;12190301;Βυζίκιον,το
5;12190400;Τ.Δ.Δόξης
6;12190401;Δόξα,η
5;12190500;Τ.Δ.Καλλιανίου
6;12190501;Καλλιάνιον,το
5;12190600;Τ.Δ.Καστρακίου
6;12190601;Καστράκιον,το
6;12190602;Φαναράκιον,το
5;12190700;Τ.Δ.Λιβαδακίου
6;12190701;Λιβαδάκιον,το
5;12190800;Τ.Δ.Νεοχωρίου Γορτυνίας
6;12190801;Νεοχώριον,το
6;12190802;Μπερτσιά,η
6;12190803;Νέα Δάφνη,η
6;12190804;Τρανή Λάκκα,η
5;12190900;Τ.Δ.Περδικονερίου
6;12190901;Περδικονέριον,το
6;12190902;Γαλατάς,ο
6;12190903;Μπουλιάρης,ο
6;12190904;Συριαμάκος,ο
5;12191000;Τ.Δ.Ραχών
6;12191001;Ράχαι,αι
6;12191002;Τουμπίτσιον,το
5;12191100;Τ.Δ.Σπάθαρη
6;12191101;Σπάθαρης,ο
6;12191102;Κάτω Σπάθαρης,ο
5;12191200;Τ.Δ.Σταυροδρομίου
6;12191201;Σταυροδρόμιον,το
5;12191300;Τ.Δ.Τριποταμιάς
6;12191301;Τριποταμιά,η
6;12191302;Καπελλίτσα,η
6;12191303;Χάνια,τα
5;12191400;Τ.Δ.Χώρας
6;12191401;Χώρα,η
6;12191402;Δωδεκάμετρον,το
6;12191403;Ελαία,η
4;12200000;ΔΗΜΟΣ ΤΥΡΟΥ
5;12200100;Τ.Δ.Τυρού
6;12200101;Παραλία Τυρού,η
6;12200102;'Αγιος Χριστόφορος, ο
6;12200103;Ελληνικό, το
6;12200104;Κρυονέρι,το
6;12200105;Μονή Παναγίας Καρυάς,η
6;12200106;Παλαιοχώρα,η
6;12200107;Τυρός,ο
5;12200200;Τ.Δ.Πέρα Μελάνων
6;12200201;Πέρα Μέλανα,τα
6;12200202;Λιβάδι,το
6;12200203;Πέτρα, η
5;12200300;Τ.Δ.Σαπουνακαίϊκων
6;12200301;Σαπουνακαίικα,τα
6;12200302;Παραλία,η
4;12210000;ΔΗΜΟΣ ΦΑΛΑΙΣΙΑΣ
5;12210100;Τ.Δ.Λεονταρίου
6;12210101;Λεοντάριον,το
6;12210102;Γαβριά,η
6;12210103;Καλύβια,τα
6;12210104;Καμαρίτσα,η
6;12210105;Κοτσιρίδιον,το
5;12210200;Τ.Δ.Ακόβου
6;12210201;'Ακοβος,ο
6;12210202;Γούπατα,τα
5;12210300;Τ.Δ.Αναβρυτού
6;12210301;Αναβρυτόν,το
6;12210302;Κάτω Αναβρυτόν,το
5;12210400;Τ.Δ.Ανεμοδουρίου
6;12210401;Ανεμοδούριον,το
5;12210500;Τ.Δ.Βελιγοστής
6;12210501;Βελιγοστή,η
5;12210600;Τ.Δ.Βουτσαρά
6;12210601;Βουτσαράς,ο
5;12210700;Τ.Δ.Γιανναίων
6;12210701;'Ανω Γιανναίοι,οι
6;12210702;Κάτω Γιανναίοι,οι
5;12210800;Τ.Δ.Γραικού
6;12210801;Γραικός,ο
5;12210900;Τ.Δ.Δυρραχίου
6;12210901;Δυρράχιον,το
5;12211000;Τ.Δ.Ελληνίτσης
6;12211001;Ελληνίτσα,η
5;12211100;Τ.Δ.Καμάρας
6;12211101;Καμάρα,η
6;12211102;Καμποχώριον,το
5;12211200;Τ.Δ.Λεπτινίου
6;12211201;Λεπτίνιον,το
5;12211300;Τ.Δ.Νεοχωρίου Φαλαισίας
6;12211301;Νεοχώριον,το
5;12211400;Τ.Δ.Πετρίνας
6;12211401;Πετρίνα,η
6;12211402;Μονή Αμπελάκη,η
6;12211403;Σπαναίικα,τα
5;12211500;Τ.Δ.Ποταμιάς
6;12211501;Ποταμιά,η
5;12211600;Τ.Δ.Ρουτσίου
6;12211601;Ρούτσιον,το
5;12211700;Τ.Δ.Σκορτσινού
6;12211701;Σκορτσινός,ο
5;12211800;Τ.Δ.Σουλαρίου
6;12211801;Σουλάριον,το
5;12211900;Τ.Δ.Τουρκολέκα
6;12211901;Τουρκολέκας,ο
5;12212000;Τ.Δ.Φαλαισίας
6;12212001;Φαλαισία,η
6;12212002;Μονή Μπούρα,η
4;12220000;ΔΗΜΟΣ ΦΑΛΑΝΘΟΥ
5;12220100;Τ.Δ.Τσελεπάκου
6;12220101;Δαβιά,η
6;12220102;Κάτω Δαβιά,η
6;12220103;Τσελεπάκος,ο
5;12220200;Τ.Δ.Αλωνισταίνης
6;12220201;Αλωνίσταινα,η
5;12220300;Τ.Δ.Μαινάλου
6;12220301;Μαίναλον,το
5;12220400;Τ.Δ.Πιάνας
6;12220401;Πιάνα,η
5;12220500;Τ.Δ.Ροεινού
6;12220501;Ροεινόν,το
5;12220600;Τ.Δ.Σιλίμνης
6;12220601;Σιλίμνα,η
5;12220700;Τ.Δ.Χρυσοβιτσίου
6;12220701;Χρυσοβίτσιον,το
6;12220702;Μανταίικα,τα
4;12610000;ΚΟΙΝΟΤΗΤΑ ΚΟΣΜΑ
5;12610100;Τ.Δ.Κοσμά
6;12610101;Κοσμάς,ο
6;12610102;Μονή Ελώνης,η
6;12610103;Πηγάδιον,το
2;13;ΝΟΜΟΣ ΑΧΑΪΑΣ
4;13010000;ΔΗΜΟΣ ΠΑΤΡΕΩΝ
5;13010100;Τ.Δ.Πατρέων
6;13010101;Πάτραι,αι
6;13010102;Μπάλας,ο
6;13010103;Σκιόεσσα,η
6;13010104;Χάραδρον,το
5;13010200;Τ.Δ.Ελικίστρας
6;13010201;Ελικίστρα,η
6;13010202;Καρυά,η
6;13010203;Πουρναρόκαστρον,το
6;13010204;Ρυάκι,το
6;13010205;Ρωμανός,ο
5;13010300;Τ.Δ.Μοίρας
6;13010301;Μοίρα,η
6;13010302;Γκοτσαίικα,τα
6;13010303;Πηγή,η
5;13010400;Τ.Δ.Σουλίου
6;13010401;Νέον Σούλιον,το
6;13010402;'Αγιος Ιωάννης,ο
6;13010403;Κεφαλόβρυσον,το
6;13010404;Μιντζαίικα,τα
6;13010405;Παναγιά,η
6;13010406;Προφήτης Ηλίας,ο
4;13020000;ΔΗΜΟΣ ΑΙΓΕΙΡΑΣ
5;13020100;Τ.Δ.Αιγείρας
6;13020101;Αιγείρα,η
5;13020200;Τ.Δ.Αιγών
6;13020201;Αιγαί,αι
6;13020202;Αλμυρός,ο
6;13020203;Λαμπινός,ο
5;13020300;Τ.Δ.Αμπελοκήπων
6;13020301;Αμπελόκηποι,οι
6;13020302;Παλιοκάτωνα,τα
6;13020303;Πιμπαίϊκα,τα
5;13020400;Τ.Δ.Βελάς
6;13020401;Βελά,η
5;13020500;Τ.Δ.Εξοχής
6;13020501;Εξοχή,η
5;13020600;Τ.Δ.Μοναστηρίου
6;13020601;Μοναστήριον,το
5;13020700;Τ.Δ.Οάσεως
6;13020701;Όασις,η
5;13020800;Τ.Δ.Περιθωρίου
6;13020801;Περιθώριον,το
5;13020900;Τ.Δ.Σελιάνας
6;13020901;Σελιάνα,η
5;13021000;Τ.Δ.Σινεβρού
6;13021001;Σινεβρόν,το
